country,year,choc_kg_per_capita,interpersonal_violence_deaths,drowing_deaths,drug_deaths,alzheimer_and_dementias_deaths,aids_vih_deaths,neoplasms_deaths,road_injuries_deaths,digestive_diseases_deaths,chronic_resp_diseases_deaths
Ukraine,1997,0.391964000,8223,8390,1671,10624,4173,120714,10462,21812,33530
Ukraine,1998,0.421926080,7662,7940,1523,10625,3909,112466,9493,20579,30292
Ukraine,1999,0.100387030,8083,8236,1548,10652,4787,113835,9655,21672,29605
Ukraine,2000,0.120435140,8308,8258,1591,10589,5602,114487,10196,23208,28519
Ukraine,2001,0.090383805,7849,7870,1566,10516,5504,110398,10619,23866,26021
Ukraine,2002,0.050233927,7634,7451,1590,10525,5047,109370,11077,25550,24524
Ukraine,2003,0.060253780,6999,6646,1588,10692,5438,105904,11015,27004,22689
Ukraine,2004,0.271074270,6855,6273,1676,10945,5752,105005,11150,29647,21397
Ukraine,2005,0.432047550,7075,5428,1720,11317,8863,102204,10718,31814,20168
Ukraine,2006,0.352091670,6458,4701,1659,11668,9063,96578,9993,31491,18071
Ukraine,2007,0.946899530,6670,4674,1742,12069,9409,98316,10109,33915,17297
Ukraine,2008,0.776654100,6215,4279,1727,12484,9902,98623,9355,34580,16217
Ukraine,2009,0.696064700,4955,3379,1417,12837,9232,90806,7384,29990,14151
Ukraine,2010,0.230548660,4460,3004,1253,13305,8990,89047,6477,28032,13152
Ukraine,2011,0.340775850,4135,2721,1168,13715,8824,87652,5914,26804,12110
Ukraine,2012,0.330347200,4030,2658,1159,14178,8640,89246,5722,27150,11533
Ukraine,2013,0.339849140,3577,2646,1190,14563,5730,89518,5666,27396,10980
Ukraine,2014,0.209832200,4807,2572,1149,14857,7223,85023,5532,25754,10068
Ukraine,2015,0.079892280,5240,3756,1532,15443,6926,100754,7803,32662,11454
Ukraine,2016,0.109706640,4937,3624,1512,15702,6971,98149,7651,31487,11030
Ukraine,2017,0.139469370,5398,3558,1507,15984,7030,97496,7378,30755,11396
Ukraine,2018,0.179186200,5322,3465,1478,16228,6849,99448,7107,30638,11962
Ukraine,2019,0.159213000,5279,3436,1477,16370,6643,99218,6980,30240,12181
United Arab Emirates,1990,0.323151740,30,61,34,23,3,647,772,114,310
United Arab Emirates,1991,0.874013540,31,63,39,25,4,697,824,122,330
United Arab Emirates,1992,1.331704600,31,64,46,26,5,749,876,130,351
United Arab Emirates,1993,0.705954130,33,67,53,28,6,804,927,139,375
United Arab Emirates,1994,1.830424100,33,68,60,29,7,867,973,150,401
United Arab Emirates,1995,1.590344400,34,70,70,31,8,926,1024,159,424
United Arab Emirates,1996,2.084187500,36,71,79,32,9,981,1070,167,443
United Arab Emirates,1997,1.263586900,36,73,90,34,11,1030,1122,173,461
United Arab Emirates,1998,1.140354800,39,76,102,35,12,1081,1168,179,476
United Arab Emirates,1999,1.401420200,41,80,115,36,14,1141,1228,187,495
United Arab Emirates,2000,1.025500300,43,81,126,38,17,1215,1268,197,514
United Arab Emirates,2001,0.888586800,45,84,139,39,20,1280,1318,203,528
United Arab Emirates,2002,1.446231200,48,86,154,41,24,1352,1374,211,547
United Arab Emirates,2003,1.298673700,49,86,167,43,28,1433,1484,221,568
United Arab Emirates,2004,1.740921000,49,86,181,45,32,1529,1573,234,597
United Arab Emirates,2005,0.591192000,51,86,197,46,37,1618,1618,245,621
United Arab Emirates,2006,1.403392900,58,95,236,47,46,1738,1824,259,665
United Arab Emirates,2007,0.878536700,83,110,316,49,58,1888,2300,272,735
United Arab Emirates,2008,0.817200660,118,136,414,51,74,2098,2757,295,821
United Arab Emirates,2009,0.975292560,145,157,510,54,86,2338,3242,325,918
United Arab Emirates,2010,0.100804254,142,159,554,58,96,2536,3348,352,988
United Arab Emirates,2011,0.229532760,134,158,594,62,107,2755,3435,382,1060
United Arab Emirates,2012,0.316501740,127,158,629,67,117,2992,3507,416,1136
United Arab Emirates,2013,0.357328830,121,162,672,73,126,3274,3453,455,1226
United Arab Emirates,2014,0.479689780,115,164,705,80,136,3528,3543,481,1295
United Arab Emirates,2015,0.384356650,109,166,729,89,145,3853,3593,524,1387
United Arab Emirates,2016,0.405901070,102,169,752,99,154,4209,3649,573,1483
United Arab Emirates,2017,0.428939640,96,171,771,111,161,4592,3709,624,1582
United Arab Emirates,2018,0.421478300,91,172,790,124,163,5017,3769,678,1678
United Arab Emirates,2019,0.360627770,87,174,805,138,160,5473,3833,734,1778
United Kingdom,2000,2.483722700,461,338,1975,22905,268,166014,4234,26308,40522
United Kingdom,1990,2.619788200,609,451,867,18423,457,169769,5826,21016,37657
United Kingdom,1991,3.162112000,600,431,912,18884,581,169624,5556,21190,37799
United Kingdom,1992,2.921373100,629,413,970,19355,626,169747,5237,21449,37909
United Kingdom,1993,2.199175800,742,395,1035,19863,722,170585,5006,21899,38482
United Kingdom,1994,2.410885800,753,385,1140,20253,827,168859,4798,22048,37932
United Kingdom,1995,2.411709500,624,384,1253,20795,831,169203,4748,22748,38648
United Kingdom,1996,3.206885000,489,372,1393,21258,585,168147,4671,23315,38812
United Kingdom,1997,2.342632300,456,366,1552,21666,418,167034,4569,23891,39141
United Kingdom,1998,2.674460200,452,358,1745,22095,257,167542,4448,24764,39754
United Kingdom,1999,3.026621800,435,351,1915,22516,268,168049,4344,25739,40727
United Kingdom,2001,2.553711200,535,335,2032,23333,290,164840,4141,26883,40655
United Kingdom,2002,1.879618900,550,331,2041,23827,295,166083,4088,27860,41715
United Kingdom,2003,2.170110200,554,326,2031,24271,340,167145,4004,28569,42535
United Kingdom,2004,2.408846600,532,312,2052,24610,288,166006,3842,28610,42083
United Kingdom,2005,2.846690700,527,312,2111,25153,315,165756,3744,28889,42263
United Kingdom,2006,3.783313500,508,317,2235,25785,330,166590,3726,29268,42427
United Kingdom,2007,4.546161700,454,316,2359,26451,343,168163,3618,29538,42954
United Kingdom,2008,3.829479700,427,315,2469,27150,339,169922,3471,29865,43660
United Kingdom,2009,3.522916000,408,312,2470,27758,334,169668,3244,29649,43614
United Kingdom,2010,0.000000000,376,304,2444,28550,328,170537,3016,29924,44347
United States,2001,2.377050600,18723,3720,16544,98558,15493,606130,48737,94619,156917
United States,1992,2.503157100,25307,4069,6596,83053,36485,550919,46690,79310,113036
United States,1993,2.503504500,25598,4075,7269,87768,40523,565698,47119,81626,119371
United States,1994,2.243670200,24898,3999,7862,91491,44959,573321,47262,82913,123547
United States,1995,2.189436200,23477,3967,8466,94855,45213,582371,47551,84395,128157
United States,1996,2.440221800,21706,3857,9135,96526,33684,583202,47416,85128,131733
United States,1997,2.197691400,20385,3810,10111,96342,19425,583773,47374,86166,135669
United States,1998,2.681398900,19286,3831,11243,95816,15921,589017,47341,87807,141289
United States,1999,2.499875300,18421,3749,12894,95512,17187,597618,47717,90133,148677
United States,2000,2.731068400,18204,3728,14578,96426,16072,602487,48207,92314,153230
United States,1991,2.646799600,26081,4246,6151,78365,32425,544760,47833,78694,109587
United States,2002,2.436111700,18979,3772,19039,101170,15477,610949,49318,96726,160322
United States,2003,2.837176800,18911,3761,21447,104024,15100,612745,49243,98219,162757
United States,2004,2.854870300,18767,3747,23456,106572,14416,609433,48526,98223,163040
United States,1990,2.574988000,25341,4370,5865,73079,27789,539139,48970,78301,106098
United States,2005,3.274533300,19380,3850,25614,109900,13839,615940,48654,100617,167679
United States,2006,3.222742600,19765,3888,27277,112291,13265,620516,48092,101979,169726
United States,2007,2.629031400,19370,3864,28251,114585,12444,625940,46498,103120,172341
United States,2008,2.487805100,18716,3819,29263,117064,11400,637146,44535,105255,177366
United States,2009,2.798862200,17944,3753,30482,118965,10551,644331,42561,106814,179468
United States,2010,0.000000000,17329,3684,31798,121781,9143,648290,40874,108110,182265
Uruguay,2010,0.000000000,188,93,12,1241,196,9335,609,1438,1945
Uruguay,1991,1.008913200,95,152,3,772,50,8429,541,1381,1260
Uruguay,1992,0.730293500,127,156,3,784,59,8441,540,1370,1358
Uruguay,1993,0.661300800,145,163,3,805,81,8522,555,1384,1441
Uruguay,1994,1.404851800,149,161,3,830,90,8498,559,1375,1480
Uruguay,1995,1.728414300,144,154,4,861,85,8598,571,1391,1566
Uruguay,1996,1.509932200,142,148,4,889,113,8642,571,1381,1609
Uruguay,1997,2.106702800,157,141,6,919,95,8655,590,1401,1664
Uruguay,1998,1.614380400,178,139,8,949,112,8831,597,1431,1782
Uruguay,1999,1.392640700,174,130,9,971,120,8869,587,1433,1846
Uruguay,2000,1.452585200,173,125,8,989,139,8812,552,1407,1807
Uruguay,2001,1.320342800,166,120,9,1009,151,8792,535,1400,1849
Uruguay,2002,1.217887800,182,116,8,1034,155,8939,525,1408,1874
Uruguay,2003,0.924112260,153,109,9,1060,166,9066,528,1415,1946
Uruguay,2004,1.233784600,149,101,9,1079,161,9085,535,1417,1956
Uruguay,2005,1.342962300,155,96,9,1093,180,9064,546,1413,1926
Uruguay,2006,1.313043200,167,96,10,1110,148,9034,557,1404,1898
Uruguay,2007,1.744889100,166,100,10,1144,174,9315,585,1461,1983
Uruguay,1990,0.668493030,131,155,3,735,46,8229,515,1320,1291
Uruguay,2008,1.485709100,172,96,11,1165,186,9169,589,1423,1908
Uruguay,2009,1.989378000,186,93,11,1199,189,9152,599,1417,1906
Uzbekistan,2006,0.048912194,768,2120,160,1084,464,16509,4596,12837,4751
Uzbekistan,1992,0.000000000,1159,2500,38,2021,133,13687,3014,6521,5359
Uzbekistan,1993,0.009971510,1105,2586,41,2042,150,14468,2949,7468,5842
Uzbekistan,1994,0.059822556,1142,2650,44,2017,178,15039,2888,8354,6297
Uzbekistan,1995,0.209314060,1101,2747,48,1951,216,15336,2888,9065,6546
Uzbekistan,1996,0.059782840,1076,2825,54,1873,235,15596,2971,9779,6734
Uzbekistan,1997,0.039853767,970,2845,56,1781,279,15335,2927,10013,6594
Uzbekistan,1998,0.019929279,913,2860,59,1683,322,15268,3096,10141,6517
Uzbekistan,1999,0.029896703,859,2813,63,1584,383,15234,3179,10324,6302
Uzbekistan,2000,0.059767567,877,2783,73,1498,406,15601,3350,10840,6336
Uzbekistan,2001,0.039763250,893,2707,81,1410,431,15728,3532,11210,6097
Uzbekistan,2002,0.069329440,889,2622,88,1327,436,15923,3726,11586,5916
Uzbekistan,2003,0.059184946,755,2469,102,1250,424,16084,3956,11981,5731
Uzbekistan,2004,0.039312482,831,2264,142,1186,383,16060,4296,12566,5419
Uzbekistan,2005,0.029402303,873,2212,167,1131,393,16635,4620,13224,5284
Uzbekistan,2007,0.146481350,760,2046,164,1057,487,16615,4702,12806,4313
Uzbekistan,2008,0.146192390,829,1925,166,1045,508,16609,4691,12629,3953
Uzbekistan,2009,0.184773490,872,1799,173,1035,510,16481,4695,12391,3553
Uzbekistan,2010,0.000000000,873,1759,167,1026,544,16676,4604,12317,3360
Uzbekistan,2018,0.010008142,953,1624,179,1084,588,21879,4915,14719,3752
Uzbekistan,2019,0.010001447,974,1597,188,1119,585,22338,4929,15019,3837
Vanuatu,1990,0.418886700,2,14,0,7,2,76,30,49,90
Vanuatu,1991,0.204985320,2,16,0,7,2,81,32,51,94
Vanuatu,1992,0.273656460,2,17,1,7,3,86,35,54,98
Vanuatu,1993,0.383848820,2,17,1,7,3,89,36,55,101
Vanuatu,1994,0.226452710,2,18,1,8,4,94,38,58,105
Vanuatu,1995,0.393850770,2,19,1,8,4,95,38,58,105
Vanuatu,1996,0.511890100,2,20,1,8,4,98,40,59,108
Vanuatu,1997,0.371759680,2,21,1,8,5,101,41,60,109
Vanuatu,1998,0.311083440,2,22,1,8,5,104,42,61,110
Vanuatu,1999,0.086903180,2,23,1,9,5,108,44,63,113
Vanuatu,2000,0.144465790,2,24,1,9,5,108,45,62,111
Vanuatu,2001,0.143877220,2,24,1,9,6,113,46,63,113
Vanuatu,2002,0.211139750,2,24,1,9,6,112,46,61,110
Vanuatu,2003,0.230419640,2,24,1,9,7,112,45,60,109
Vanuatu,2004,0.211268600,2,24,1,9,7,117,46,61,111
Vanuatu,2005,0.182455580,3,26,1,10,7,125,49,64,116
Vanuatu,2006,0.578646600,3,26,1,10,8,132,50,66,120
Vanuatu,2007,0.578037260,3,28,1,11,8,141,53,69,125
Vanuatu,2008,0.548154230,3,28,1,11,9,149,54,71,129
Vanuatu,2009,0.443304150,3,29,1,12,10,155,56,72,132
Vanuatu,2010,0.000000000,3,29,1,12,10,162,57,74,135
Vanuatu,2014,0.557220800,3,30,1,15,13,192,61,82,153
Vanuatu,2015,0.578646000,3,31,1,16,14,198,62,84,156
Vanuatu,2016,1.100588400,3,32,1,17,15,205,64,86,161
Vanuatu,2017,0.442651150,3,32,1,17,16,212,65,88,164
Vanuatu,2018,0.964748200,3,32,1,18,17,219,66,90,168
Vanuatu,2019,0.462999730,3,32,1,19,19,225,67,92,172
Venezuela,2008,0.845598100,11381,584,70,4053,1739,24417,6354,6369,4588
Venezuela,1990,0.369820540,2840,931,22,1629,655,12533,5105,4058,2046
Venezuela,1991,0.379864500,3249,875,24,1719,598,13007,5208,4081,2108
Venezuela,1992,0.489799700,3572,890,26,1823,786,13588,5365,4153,2192
Venezuela,1993,0.349800000,4137,911,27,1942,907,14054,5563,4223,2328
Venezuela,1994,0.389750750,4762,945,29,2063,1089,14884,5739,4389,2552
Venezuela,1995,0.499654230,4708,903,31,2159,942,15118,5614,4408,2731
Venezuela,1996,0.569618340,4589,821,32,2249,1025,15123,5167,4305,2817
Venezuela,1997,0.519603600,4319,738,32,2376,1233,15174,4937,4195,2899
Venezuela,1998,0.639433150,4808,744,33,2536,1278,15872,5191,4422,3162
Venezuela,1999,0.529514250,5991,719,33,2685,1397,16382,5243,4524,3324
Venezuela,2000,0.669458800,7857,700,36,2820,1408,16887,5408,4637,3388
Venezuela,2001,0.799671700,8659,701,40,2956,1287,17822,5627,4857,3584
Venezuela,2002,0.640077650,9063,651,41,3124,1299,19028,5568,5092,3775
Venezuela,2003,0.510296050,10090,694,44,3286,1372,19915,5845,5362,4011
Venezuela,2004,0.620805440,9499,638,44,3415,1542,19650,5657,5174,3912
Venezuela,2005,0.701501600,9283,595,43,3573,1585,20463,5571,5328,4035
Venezuela,2006,0.822690250,9923,573,49,3727,1663,21913,5799,5723,4233
Venezuela,2007,0.843994860,10728,574,60,3877,1738,23102,6104,6060,4407
Venezuela,2009,0.847564500,12068,567,73,4206,1861,24932,6297,6403,4639
Venezuela,2010,0.000000000,12213,564,70,4370,1941,24352,6167,6083,4539
Vietnam,1990,0.000000000,1630,10441,408,7765,286,44832,14690,23827,26078
Vietnam,1991,0.000000000,1665,10019,413,7880,450,45797,14671,23959,26201
Vietnam,1992,0.000000000,1691,9542,418,8002,656,46737,14629,23995,26285
Vietnam,1993,0.000000000,1721,9094,425,8138,896,48007,14578,24058,26363
Vietnam,1994,0.020619828,1749,8653,433,8300,1162,49318,14528,24120,26474
Vietnam,1995,0.020613046,1759,8241,441,8482,1458,50723,14556,24195,26632
Vietnam,1996,0.020592568,1762,7875,447,8675,1787,52334,14572,24264,26829
Vietnam,1997,0.010281415,1772,7576,460,8882,2172,53575,14615,24248,27052
Vietnam,1998,0.010260938,1785,7337,473,9103,2627,54963,14703,24173,27243
Vietnam,1999,0.020487506,1764,7078,488,9350,3157,56419,14844,23934,27444
Vietnam,2000,0.010238838,1726,6882,501,9640,3767,57718,15075,23472,27861
Vietnam,2001,0.030718347,1731,6801,522,9990,4432,59562,15764,23105,28451
Vietnam,2002,0.040945258,1710,6738,542,10369,5147,61556,16622,22756,29050
Vietnam,2003,0.040921590,1678,6903,566,10783,5900,63881,17618,22524,29728
Vietnam,2004,0.051117570,1633,7021,590,11232,6657,66406,18671,22290,30369
Vietnam,2005,0.061303240,1584,6970,609,11708,7382,68914,19666,22025,30926
Vietnam,2006,0.071497690,1579,6794,620,12200,7891,71515,20379,21770,31408
Vietnam,2007,0.081690120,1610,6533,645,12698,7901,74528,22260,21788,31736
Vietnam,2008,0.122483864,1651,6325,675,13204,7451,77482,24657,21948,31974
Vietnam,2009,0.091786910,1612,6157,708,13732,6728,80447,25436,22443,32102
Vietnam,2010,0.000000000,1589,6101,740,14283,6848,83110,25950,23012,32201
Vietnam,2018,0.010066551,1289,6167,1136,18959,6499,108902,24401,30515,35785
Vietnam,2019,0.010071562,1267,6098,1176,19460,6399,112564,24153,31306,36229
World,1990,0.443816930,373124,460665,56144,560935,336387,5755373,1113411,1855372,3093755
World,1991,0.453420250,384328,454574,61900,583499,431156,5870802,1117666,1878516,3149299
World,1992,0.443374100,407830,447255,66836,606241,540625,5998995,1126217,1904767,3208851
World,1993,0.442684200,433541,445641,71617,629938,665151,6170027,1138091,1940585,3267665
World,1994,0.452330380,442677,443548,76746,652551,801004,6299073,1154304,1968709,3298371
World,1995,0.452095540,444969,437488,80010,675206,939400,6405941,1163463,1985322,3314399
World,1996,0.491086930,433394,423478,81732,697074,1062658,6493740,1163484,1996581,3343716
World,1997,0.471072800,428051,413586,82605,717759,1175308,6589264,1170473,2015735,3383022
World,1998,0.480473520,432739,407388,85105,739206,1304896,6706446,1178491,2031693,3402606
World,1999,0.480057660,441394,397349,87365,762078,1441111,6860918,1195982,2055304,3420830
World,2000,0.508955360,451150,387815,89718,787089,1560801,7005380,1213031,2080656,3451228
World,2001,0.498635140,451994,376103,87355,815021,1663535,7117805,1224896,2108906,3467076
World,2002,0.507905200,463129,362146,84779,846201,1747605,7257594,1237786,2145111,3491562
World,2003,0.546477900,447514,347930,82283,877539,1809961,7392016,1248905,2174886,3492938
World,2004,0.545996900,441673,338599,81873,909696,1844490,7508315,1259242,2189105,3464172
World,2005,0.584489460,436805,332880,85023,946177,1833561,7657499,1269937,2227349,3480523
World,2006,0.583977760,428234,320055,85452,982881,1769283,7726714,1268190,2236529,3462798
World,2007,0.602851900,420911,312076,85994,1022661,1670624,7854808,1274027,2252604,3468795
World,2008,0.602228900,423710,305047,87107,1065922,1560729,8031392,1285039,2281303,3511600
World,2009,0.601582300,423685,297046,87058,1110040,1454432,8171963,1282368,2281052,3499545
Yemen,1990,0.070518956,264,1106,43,528,73,4545,7738,2729,3341
Yemen,1991,0.017825454,270,1085,44,549,82,4647,7720,2780,3395
Yemen,1992,0.099385664,277,1071,47,572,92,4777,7765,2843,3443
Yemen,1993,0.146538120,288,1058,49,595,102,4906,7813,2902,3497
Yemen,1994,0.037026510,303,1044,53,620,111,5049,7885,2967,3555
Yemen,1995,0.046630085,311,1032,56,648,120,5196,7949,3035,3590
Yemen,1996,0.056261074,322,1021,60,676,129,5343,8024,3100,3622
Yemen,1997,0.065823875,335,1010,65,704,138,5500,8113,3170,3662
Yemen,1998,0.094070144,352,998,70,733,147,5642,8202,3231,3689
Yemen,1999,0.094045940,371,980,76,766,157,5858,8337,3324,3754
Yemen,2000,0.103470966,391,956,83,801,168,6094,8471,3405,3805
Yemen,2001,0.178948880,408,921,89,836,179,6354,8535,3476,3849
Yemen,2002,0.084920340,437,944,96,876,191,6705,8931,3593,3931
Yemen,2003,0.000000000,469,926,103,912,203,6984,9069,3656,3996
Yemen,2004,0.122974970,523,905,110,952,215,7275,9189,3711,4062
Yemen,2005,0.170032140,534,883,117,995,227,7564,9260,3759,4110
Yemen,2006,0.291593000,563,867,125,1042,239,7887,9379,3829,4182
Yemen,2007,0.392925600,593,917,133,1086,252,8249,9808,3944,4262
Yemen,2008,0.334923800,641,931,145,1136,258,8663,10214,4065,4372
Yemen,2009,0.083259836,658,911,150,1182,257,8910,10144,4113,4422
Yemen,2010,0.000000000,656,868,150,1228,261,9075,9802,4118,4438
Zambia,1990,0.010206332,454,479,13,284,12705,4635,1458,3584,1570
Zambia,1991,0.030599690,484,489,14,291,17443,4816,1511,3711,1624
Zambia,1992,0.010191542,522,475,15,297,22862,4957,1554,3815,1665
Zambia,1993,0.010183872,554,475,16,301,28690,5075,1591,3917,1700
Zambia,1994,0.010177934,592,457,17,306,34628,5220,1630,4038,1739
Zambia,1995,0.020361258,632,452,18,312,40377,5361,1669,4167,1776
Zambia,1996,0.000000000,664,436,19,318,45656,5481,1698,4286,1805
Zambia,1997,0.030613719,699,436,20,325,50296,5572,1716,4389,1823
Zambia,1998,0.020436531,738,412,21,332,54273,5660,1737,4479,1841
Zambia,1999,0.020452648,778,395,22,339,57575,5722,1751,4558,1853
Zambia,2000,0.030636508,793,407,23,349,60302,5768,1773,4623,1868
Zambia,2001,0.020333663,813,407,24,357,62458,5788,1780,4655,1872
Zambia,2002,0.020222122,840,392,25,371,63913,5855,1801,4716,1893
Zambia,2003,0.020105239,880,407,26,384,63393,5978,1853,4792,1924
Zambia,2004,0.019976681,940,436,28,401,61380,6136,1934,4888,1964
Zambia,2005,0.019835927,1006,438,29,418,59143,6265,1986,4932,1987
Zambia,2006,0.029524947,1055,452,30,436,55703,6467,2034,4988,2020
Zambia,2007,0.039057970,1105,441,32,452,48742,6585,2045,4975,2018
Zambia,2008,0.048459627,1160,448,33,471,39812,6748,2024,5006,2032
Zambia,2009,0.067408290,1210,433,35,491,34047,6917,1981,5046,2035
Zambia,2010,0.000000000,1255,432,37,512,31937,7229,2012,5198,2082
Zimbabwe,1990,0.020688360,794,552,39,457,11997,5977,1957,2626,1820
Zimbabwe,1991,0.020684503,800,534,40,476,18368,6161,1977,2689,1835
Zimbabwe,1992,0.010319030,828,533,43,494,26535,6428,2067,2808,1893
Zimbabwe,1993,0.020770880,822,492,46,509,36266,6552,2102,2868,1914
Zimbabwe,1994,0.042101197,858,509,50,527,46974,6777,2260,2988,1957
Zimbabwe,1995,0.052933210,868,485,53,546,58072,6980,2384,3087,2009
Zimbabwe,1996,0.031792320,841,430,55,564,68821,7062,2280,3098,2009
Zimbabwe,1997,0.053008140,862,424,57,584,78903,7226,2259,3153,2036
Zimbabwe,1998,0.031770732,919,441,60,609,88131,7536,2308,3245,2102
Zimbabwe,1999,0.031711817,977,464,63,635,95833,7864,2319,3321,2162
Zimbabwe,2000,0.031696677,1042,487,67,661,101864,8300,2322,3433,2252
Zimbabwe,2001,0.031702680,1076,502,68,679,105950,8523,2197,3439,2268
Zimbabwe,2010,0.000000000,1211,712,86,723,57069,10396,2335,4152,2743
Zimbabwe,2002,0.031642996,1116,503,70,695,108432,8841,2136,3480,2316
Zimbabwe,2003,0.020989025,1129,509,71,703,109389,9063,2058,3488,2344
Zimbabwe,2004,0.020875124,1133,518,72,710,108079,9339,2023,3550,2398
Zimbabwe,2005,0.020795504,1131,539,72,716,104293,9289,1990,3583,2415
Zimbabwe,2006,0.010319135,1106,566,73,723,98236,9457,1991,3671,2467
